geo_id,geo_name,geo_type,sample_size,vulnerability_rate,median_gap,coverage_pct
06073002903,06073002903,tract,1596,46.804511278195484,-5763.949999999997,105.2858774716783
06073002904,06073002904,tract,2551,69.07095256762054,32543.260000000002,59.63506327943545
06073002905,06073002905,tract,1859,43.94835933297472,-10607.559999999998,113.40139372793807
06073003001,06073003001,tract,1186,49.325463743676224,-774.2400000000052,100.72618295488482
06073003003,06073003003,tract,1554,57.4002574002574,11462.529999999999,86.34846035818813
06073003004,06073003004,tract,1484,66.77897574123989,26731.440000000002,72.74248429803377
06073003101,06073003101,tract,1038,54.43159922928709,7055.549999999988,92.52122637115554
06073003103,06073003103,tract,1731,52.74407856730213,2817.3099999999977,97.44052327381613
06073003105,06073003105,tract,1297,50.88666152659984,1158.1100000000006,99.00027594961571
06073003107,06073003107,tract,1530,46.07843137254902,-4362.18,105.3179339067425
06073003108,06073003108,tract,1001,47.85214785214785,-2989.75,102.82443823339456
06073003109,06073003109,tract,887,41.826381059751974,-13160.279999999999,112.05269327048673
06073003111,06073003111,tract,1846,74.81040086673889,38825.649999999994,55.28843569873586
06073003112,06073003112,tract,1187,56.5290648694187,8285.399999999994,92.73261142487576
06073003113,06073003113,tract,1196,48.49498327759198,-2293.270000000004,101.98137795089038
06073003114,06073003114,tract,870,49.6551724137931,-746.6199999999953,100.57355332338818
06073003115,06073003115,tract,1741,58.35726593911546,18326.53,85.00077074692376
06073003201,06073003201,tract,1531,66.03527106466362,24843.149999999994,75.12425958612624
06073003202,06073003202,tract,1297,52.35158057054742,2565.429999999993,97.60163703028829
06073003204,06073003204,tract,1099,45.768880800727935,-8937.330000000002,109.94617814941606
06073003207,06073003207,tract,2282,43.33917616126205,-10462.75,112.8836790330197
06073003208,06073003208,tract,1931,63.17969963749353,23270.369999999995,80.53765909897142
06073003209,06073003209,tract,1772,62.02031602708804,18393.47,80.80111092902301
06073003211,06073003211,tract,894,56.375838926174495,10665.07,90.48290944189309
06073003212,06073003212,tract,1042,60.172744721689064,18496.625,82.6485848073661
06073003213,06073003213,tract,1025,49.951219512195124,-310.58000000000175,100.54019866687128
06073003214,06073003214,tract,1587,59.987397605545056,13668.11,83.75944973169346
06073003301,06073003301,tract,1012,63.93280632411067,20200.4,75.41291914590673
06073003303,06073003303,tract,1414,64.21499292786422,21954.620000000003,77.02929920105238
06073003304,06073003304,tract,1129,76.79362267493357,32327.28,52.74065579694439
06073003305,06073003305,tract,1659,75.5877034358047,34235.39,55.07088247798203
06073003401,06073003401,tract,2023,47.99802273850717,-2288.7899999999936,102.54351729112427
06073003403,06073003403,tract,998,65.4308617234469,20400.78,77.64272416349363
06073003404,06073003404,tract,1134,67.28395061728395,24100.72,75.0201999930091
06073003501,06073003501,tract,1004,70.1195219123506,28574.65,65.7032676072221
06073003502,06073003502,tract,1191,73.97145256087322,32370.870000000003,60.5655326875246
06073003601,06073003601,tract,748,60.962566844919785,17991.019999999997,80.97164308412704
06073003602,06073003602,tract,841,70.8680142687277,28273.019999999997,68.77381214079742
06073003603,06073003603,tract,984,59.857723577235774,15788.899999999998,81.97390964102193
06073003901,06073003901,tract,1070,64.39252336448598,31506.855,72.36846163452468
06073003902,06073003902,tract,1361,68.11168258633357,25700.95000000001,53.03662589377149
06073004000,06073004000,tract,1184,69.34121621621621,36681.29,59.32583703385639
06073004101,06073004101,tract,2235,49.127516778523486,-978.4199999999983,101.45787817470027
06073004102,06073004102,tract,839,46.24553039332538,-5053.510000000002,105.95163844212763
06073004200,06073004200,tract,2347,23.306348530038346,-67509.5,180.2032347414003
06073004300,06073004300,tract,1948,24.281314168377826,-43726.06,165.2232400311442
06073004400,06073004400,tract,1782,26.318742985409653,-60724.66,181.3329048887546
06073004501,06073004501,tract,1540,32.857142857142854,-17536.339999999997,130.2698832472561
06073004600,06073004600,tract,1092,33.88278388278388,-23270.760000000002,137.72641140894356
06073004700,06073004700,tract,713,42.91725105189341,-8137.959999999999,112.53979287637279
06073004800,06073004800,tract,1254,57.81499202551834,13679.690000000002,81.37211086273184
06073004900,06073004900,tract,1598,70.08760951188987,35349.82000000001,51.1817005468223
06073005000,06073005000,tract,718,66.01671309192201,25533.160000000003,59.36856045859113
06073005101,06073005101,tract,1789,48.68641699273337,-2258.949999999997,102.79397119430655
06073005102,06073005102,tract,3519,48.252344416027285,-2999.1300000000047,103.51838122528115
06073005103,06073005103,tract,739,73.34235453315291,40304.36,40.363908038963814
06073005201,06073005201,tract,2073,39.31500241196334,-13624.149999999994,117.0780420345842
06073005202,06073005202,tract,3521,70.40613462084634,34052.71000000001,58.138346260953035
06073005301,06073005301,tract,2217,38.88137122237257,-14280.480000000003,122.08112725968738
06073005302,06073005302,tract,1412,49.43342776203966,-1657.6500000000015,101.86480507673217
06073005401,06073005401,tract,1227,19.396903015484924,-90342.86,203.81650351765379
06073005402,06073005402,tract,2688,31.770833333333332,-65151.36,169.60875970049833
06073005403,06073005403,tract,1547,32.773109243697476,-40452.229999999996,147.82692960558774
06073005601,06073005601,tract,1946,56.83453237410072,23309.429999999993,73.39696021887924
06073005602,06073005602,tract,1300,40.92307692307692,-20679.210000000006,124.3280081901637
06073005700,06073005700,tract,1016,56.003937007874015,7297.029999999999,91.7125775374686
06073005801,06073005801,tract,1304,35.19938650306749,-31443.839999999997,138.22534034925744
06073005802,06073005802,tract,1904,22.531512605042018,-57712.92,166.21593585756557
